movie_id,name,year,rank
5835,Across the Mexican Line,1911,
5836,Across the Moon,1995,4.4
5838,Across the Pacific,1914,
5839,Across the Pacific,1926,
5840,Across the Pacific,1942,6.6
5841,Across the Plains,1910,
5842,Across the Plains,1911,
5843,Across the Plains,1928,
5844,Across the Plains,1939,
5845,Across the Rio Grande,1913,
5846,Across the Rio Grande,1916,
5847,Across the Rio Grande,1949,6.2
5848,Across the River,1965,
5849,Across the River,2001,
5850,Across the Rubicon,1987,
5851,Across the Sea,1997,
5852,Across the Sea of Time,1995,7
5853,Across the Sierras,1912,
5854,Across the Sierras,1941,5.4
5855,Across the Tracks,1991,5.4
5856,Across the Way,1915,
5857,Across the Wide Missouri,1951,6.1
5858,Across the World with Mr. and Mrs. Johnson,1930,
5859,Across This Land,1973,
5860,Across This Land with Stompin' Tom Connors,1973,7.3
5861,Across to Singapore,1928,6.2
5862,Act As If,2002,
5863,Act II,1987,
5864,"Act of Abortion, The",1972,
5865,Act of Betrayal,1971,
5866,Act of Betrayal,1988,
5867,"Act of Conscience, An",1997,
5868,Act of Contrition,2000,
5869,Act of Faith,2003,
5870,Act of God,1980,
5871,Act of Love,1980,
5872,Act of Love,1992,
5873,Act of Murder,1965,
5874,"Act of Murder, An",1948,7.5
5875,Act of Necessity,1991,
5876,Act of Piracy,1988,4.2
5877,"Act of Reprisal, An",1964,
5879,Act of Separation,1970,
5880,Act of the Heart,1970,5.8
5881,Act of Vengeance,1986,
5882,Act of Violence,1948,7.3
5883,Act of Violence,1979,
5884,Act of War,1998,3.8
5885,Act of Will,1989,
5886,Act One,1963,4.9
5887,Act Without Words I,2000,
5888,Act Without Words II,2000,
5889,Act Your Age,1939,
5890,Act Your Age,1949,1.8
5891,Act Your Age,2003,
5892,"Act, The",1982,5.4
5893,Acta General de Chile,1986,7.3
5894,Actas de Marusia,1976,5.8
5895,Acte manqu,2003,
5896,"Acteur en retard, L'",1908,
5897,"Acteur, L'",1974,6.6
5898,"Acteurs anonymes, Les",2001,6.2
5899,"Acteurs de bonne foi, Les",1979,
5900,"Acteurs, Les",2000,4.8
5901,Acteursoefening,1998,
5902,Acten,1967,
5903,Acting 'Carrie',2001,
5904,"Acting Business, The",1933,
5907,Acting in Turn,1974,
5908,Acting Lessons: Should Have Looked Like Mel,2003,
5909,Acting On Impulse,1993,
5910,Acting on Intuition,2003,
5911,Acting Our Age,1988,
5912,Acting Our Age,1992,
5913,Acting Out,1978,
5914,Acting Out,1984,
5915,Acting Sheriff,1991,
5916,Acting Up for Prisoners,1992,
5917,Acting: Lee Strasberg and the Actors Studio,1981,
5918,Action,1921,1.8
5920,Action,1989,
5921,Action Antics,1926,
5922,Action Craver,1927,
5923,Action de corps exclu,1983,8.5
5924,"Action de grces chez grand-mre, L'",1988,
5925,Action Family,1987,
5926,Action for Calcutta,1971,
5927,Action for Slander,1937,6
5928,Action Galore,1925,
5929,Action Heroes of the Cliffhanger Serials,1992,
5930,Action immdiate,1957,
5931,Action Impossible II,1984,
5932,Action in Arabia,1944,6.1
5934,Action in the North Atlantic,1943,6.8
5935,Action Is Not Missing,1987,
5936,Action Jackson,1988,4.4
5937,Action League Now!!,1997,2.4
5938,Action Man: Operation Extreme,2000,
5939,Action Man: Search for Base X,2001,
5940,Action Nitsch-Journiac,1989,8.6
5941,Action of the Tiger,1957,5.1
5943,Action On the Beach,1964,7.5
5944,Action Packed,1995,
5945,Action Replay,1989,
5946,Action sanitaire des Fokonolona,1980,
5947,Action Set,1968,
5953,Action Sports Sex 3,1998,
5958,Action Star,2004,
5959,Action Stations,1943,
5960,Action U.S.A.,1989,5.1
5961,Action vrit,1994,6.6
5962,Action rotico-patriotique,1979,8.5
5963,Action: The October Crisis of 1970,1974,8.7
5964,Actions Speak Louder Than Words,1992,
5965,Actis,1964,
5966,Actiunea Autobuzul,1978,9.4
5967,Actiunea Zuzuc,1983,
5968,Activator One,1969,
5969,Active Eight,1997,
5970,"Active Life of Dolly of the Dailies, The",1914,
5971,Active Partners,1979,
5972,Active Stealth,1999,3
5973,Actividad del grupo indgena de Colombia,1976,
5975,"Activist, The",1969,
5976,Acto de posesin,1977,
5977,Acto de Primavera,1963,4.9
5978,Acto de unidad,1976,
5979,Acto dos Feitos da Guin,1980,
5980,"Acto en cuestin, El",1994,7.2
5981,"Acto, El",1987,
5982,Actor,1978,
5983,"Actor and the Rube, The",1915,
5984,Actor Finney's Finish,1914,
5985,"Actor in a New Role, An",1911,
5986,"Actor Prepares, An",1976,
5987,Actor's and Sin,1952,5.7
5988,"Actor's Artifice, The",1911,
5989,"Actor's Boarding House, The",1915,
5990,"Actor's Children, The",1910,
5991,"Actor's Christmas, The",1913,
5992,Actor's Notebook: Christopher Lee,2002,
5993,"Actor's Romance, An",1913,
5994,"Actor's Strategy, An",1913,
5995,"Actor's Test, The",1912,
5996,Actor's Troubles,1903,
5997,"Actor, The",1913,
5998,"Actor, The",1929,
5999,"Actor, The",1950,
6000,"Actor, The",1990,
6001,Actors Anonymous: The Truth Behind the Dream,2003,
6002,Actors in War,2004,
6003,Actors' Fund Field Day,1910,
6004,Actors' Hearts,1911,
6005,"Actors, The",2003,5.6
6006,Actorul si salbaticii,1974,8.1
6007,"Actos civicos en Morelia, Los",1909,
6008,Actos de violencia,1991,
6009,Actress,1948,
6010,Actress,1999,
6011,"Actress and Her Jewels, The",1913,
6012,"Actress and the Cowboys, The",1911,
6013,"Actress and the Singer, The",1911,
6014,Actress Kyon Bani,1939,
6015,"Actress Pulls the Strings, The",1912,
6016,"Actress, The",1911,
6017,"Actress, The",1913,
6018,"Actress, The",1914,
6019,"Actress, The",1928,
6020,"Actress, The",1953,6.5
6021,"Actress, The",1993,
6022,Actrius,1997,5.9
6023,Acts of Betrayal,1997,4.6
6026,Acts of Defiance,1992,
6027,Acts of Love,1989,
6028,Acts of the Apostles,1994,5.3
6029,Acts of Violence,1985,
6030,Acts of Worship,2001,7.3
6031,Acts sans paroles,1969,
6032,Actua I,1968,
6033,Actualidad de la mquina herramienta (1 parte),1966,
6034,Actualidad de la mquina herramienta (2 parte),1966,
6035,Actualidades,1936,
6036,Actualidades da Beira,1925,
6037,Actualidades Desportivas,1936,
6038,Actualidades Militares,1927,
6039,Actualidades Portuguesas,1932,
6040,Actualidades Portuguesas,1933,
6041,"Actries de la marine et d'Homcoiurt, Les",1925,
6042,Acuacultura - Granjas de agua,1980,
6043,"Acuarelas de Maura, Las",1958,
6044,"Acusados, Los",1960,
6045,Acurdate de vivir,1953,
6046,ACW Wrestling's Wildest Matches!,2001,
6047,Ac las tortas,1951,
6048,Acbame de matar,1998,
6049,"Aco Colonizadora dos Portugueses em Angola, A",1932,
6050,Aco Psico-Social em Carmona,1963,
6051,Aco Psico-Social em Chiloango,1963,
6052,Aco Psico-Social em Malange,1963,
6053,Aco Psico-Social em Malela,1963,
6054,Aco Psico-Social em Nova Lisboa,1963,
6055,Aco Psico-Social na Fazenda Tentativa,1963,
6056,Aco Social no Bairro Padre Cruz,1964,
6057,Aco-Interveno,1976,
6058,Aclhang,1997,
6059,Aclkapocs,1994,
6060,Acphale,1969,
6061,Acstico MTV: Capital Inicial,2000,
6062,Acstico MTV: Charlie Brown Jr.,2003,
6063,Acstico MTV: Cidade Negra,2002,
6064,Acstico MTV: Jorge Benjor,2002,
6065,Acstico MTV: Kid Abelha,2002,
6067,"Ad and the Ego, The",1997,3.6
6069,Ad astra,1991,
6070,Ad est di Marsa Matruh,1971,
6071,Ad Fundum,1993,6.1
6072,Ad Lib,1937,
6073,Ad libitum 1. Angliyski duet alla turca,2000,
6074,Ad libitum 2. Rechitativ na zavistnika,2000,
6075,Ad libitum 3. Balada za dvama priyateli i gayda,2000,
6076,Ad libitum 4. Variatzii na graf dyo Burbulon,2000,
6077,Ad ogni costo,1967,6.3
6078,Ad ovest di Paperino,1982,7.1
6079,AD Police Files,1990,
6080,AD Police Files,1996,
6082,Ad Sof Halaylah,1985,
6084,Ad vitam aeternam,1978,
6085,"Ad, ili dosie na samogo sebya",1989,
6086,Ada,1961,6.3
6087,Ada,1985,
6088,Ada,1988,
6089,Ada apa dengan cinta?,2002,7.1
6090,Ada dans la jungle,1988,
6091,Ada Harris ins Parlament,1984,
6092,Ada sahillerinde,1956,
6093,Ada sait pas dire non,1995,
6094,Ada! To nie wypada!,1936,7.7
6095,Adaa,1951,
6096,Adachi-Ga-Hara,1991,
6097,Adada,1987,7.1
6098,Adadani Saval,1983,
6099,"Adage, L'",1964,
6100,Adagio,1970,
6101,Adagio,1984,
6102,Adagio,1989,
6103,Adagio,1996,
6104,Adagio,2000,6.1
6105,Adagio para una estrella,1978,
6106,Adagio van de nachtegaal,1995,
6107,Adajya,1996,
6108,Adak,1979,
6109,Adak,1980,
6110,Adaktepe,1952,
6111,Adalardan bir yar gelir bizlere,1964,
6112,Adalat,1948,
6113,Adalat,1958,
6114,Adalat (1976/I),1976,6.5
6115,Adalat (1976/II),1976,
6116,Adalat O Ekti Meye,1982,
6117,Adam & Eva,1997,6.6
6118,Adam & Eva,2003,6.7
6119,Adam & Eve,2002,
6121,Adam & Evil,2004,3.3
6122,Adam & Paul,2004,7
6123,Adam & Steve,2004,
6124,Adam,1974,
6125,Adam,1983,
6126,Adam,1991,6.6
6127,Adam,1997,7
6128,Adam,1999,
6129,Adam - Retortenbaby als Lebensretter,2003,
6130,Adam 2,1970,
6131,Adam a Eva,1922,
6132,Adam a Eva,1940,
6133,Adam a Eva 2001,2001,
6134,Adam a Gabriel,1973,
6135,Adam a Otka,1973,
6136,Adam and Eva,1923,
6137,Adam and Eve,1912,
6138,Adam and Eve,1962,
6139,Adam and Eve,2004,
6140,Adam and Eve a la Mode,1920,
6143,Adam and Eve's House Party 4,1996,
6144,Adam and Evelyne,1949,5.4
6145,Adam and Evil,1927,
6146,Adam and Six Eves,1962,
6147,Adam and Some Eves,1918,
6148,Adam and Steve,2000,
6150,Adam As a Special Constable,1918,
6151,Adam at 6 A.M.,1970,6.1
6152,Adam barfi,1995,5.9
6153,Adam Bede,1915,
6154,Adam Bede,1918,
6155,Adam Bede,1991,
6156,Adam Clayton Powell,1989,
6157,Adam en Eva,1963,
6158,Adam est... ve,1954,
6159,Adam et ve,1983,
6161,"Adam Faith Show, The",1961,
6162,Adam Had Four Sons,1941,6
6163,Adam Hart i Sahara,1990,
6164,Adam i Eva,1963,
6165,Adam i Eva 66,1966,
6166,Adam i Yeva,1969,
6167,Adam Kadmon,1994,
6168,Adam ledolomak,1990,
6169,Adam Lost His Apple,1965,
6170,Adam Meets Eve,2005,
6171,Adam och Eva,1963,
6172,Adam och Eva,1964,
6173,Adam og Eva,1953,7.1
6174,Adam Poulsen,1930,
6175,Adam Powers,1981,
6176,Adam Raises Cain,1919,
6177,Adam Sandler Goes to Hell,2001,
6178,Adam Sandler: What the Hell Happened to Me?,1996,
6179,Adam si Eva,1990,
6180,Adam si Eva n Fiat lux,1965,
6181,Adam und Eva,1923,
6182,Adam und Eva,1928,
6183,Adam Velli,1990,
6184,Adam wa Hawa,1951,
6185,Adam zhenitsya na Yeve,1980,
6186,Adam's Ancestors,1915,
6187,Adam's Apocalypse,2003,
6188,Adam's Apple,1928,
6189,Adam's Apple,1986,
6190,Adam's Autumn,2002,
6191,Adam's Eve,1929,
6192,Adam's Film Review,1924,
6193,Adam's Rib,1923,7.5
6194,Adam's Rib,1949,7.6
6195,Adam's Story,1995,
6196,Adam's Woman,1970,5.4
6197,Adam's World,1989,
6198,Adam's Zirkus,1994,
6199,"Adam, Eva und der Apfel",1934,
6200,Adam: His Song Continues,1986,
6201,Adama Hamah,1984,
6202,Adamah,1947,9.4
6203,Adamak,1971,
6204,Adambaralu Anubhandalu,1974,
6205,Adamianta sevda,1984,
6206,Adaminte Variyellu,1983,
6207,"Adamless Eden, An",1912,
6208,Adamo ed Eva,1949,
6209,"Adamo ed Eva, la prima storia d'amore",1983,2.3
6210,Adams bler,2005,
6211,Adamski,1994,6.8
6212,Adamsson i Sverige,1966,4
6213,Adan Lazaro,1996,
6214,Adan Ronquillo,1993,
6217,Adanggaman,2000,6
6218,Adapt or Die,1983,
6219,Adaptation.,2002,7.9
6220,Adaptatziya,1981,9.7
6221,Adarawanthayo,1968,
6222,Adarkkalam,1985,
6223,Adarsh Mahila,1937,
6224,Adarsha Hindu Hotel,1957,
6225,Adarsha Ramani,1930,
6226,Adarsham,1952,
6227,Adarshasati,1956,
6228,Adat ila kawaedha,1947,
6229,Adauchi,1965,
6230,Adauchi karasu,1934,
6231,Adauchi senshu,1931,
6232,Adavallu Aligithe,1983,
6233,Adavi Chukka,2000,
6234,Adavi Diviteelu,1990,
6235,Adavi Donga,1985,
6236,Adavi Ramudu,1977,
6237,Adavi Ramudu,2004,
6238,Adavi Simhalu,1983,
6239,Adavukal Pathinettu,1978,
6240,Adawiya,1968,
6241,Adayalam,1991,
6242,Adbhoot Khoon,1927,
6243,Add & Mabel's Punkin Center,1984,
6244,Add Boiling Water,2002,
6245,Addadari,1968,
6246,Addala Meda,1981,
6247,Addams Family Reunion,1998,
6248,Addams Family Values,1993,6.1
6249,"Addams Family, The",1991,6.4
6250,"Addams Family, The (1991/II)",1991,
6251,Added Attractions: The Hollywood Shorts Story,2002,
6252,Added Fuel,1915,
6253,Addeham Enna Iddeham,1993,
6254,Addict,2002,
6255,"Addict, The",1990,
6256,Addicted,1997,
6257,Addicted,2004,
6258,Addicted to Black,1995,
6259,Addicted to His Love,1988,
6261,Addicted to Love (1995/II),1995,
6262,Addicted to Love,1997,6
6264,Addicted to Murder,1995,
6265,Addicted to Murder 3: Blood Lust,2000,5.9
6266,Addicted to Murder: Tainted Blood,1998,4.4
6268,Addicted to Solitude,1999,
6269,Addiction,2003,7.1
6272,Addie and the King of Hearts,1976,
6273,"Adding Machine, The",1969,5.4
6275,Addio Anatolia,1976,
6276,Addio e ritorno,1995,
6277,Addio giovinezza!,1913,
6278,Addio giovinezza!,1918,
6279,Addio giovinezza!,1927,
6280,Addio Kira!,1942,7.8
6281,Addio Lugano bella,2000,
6282,Addio Mim!,1947,
6284,Addio per sempre!,1958,
6285,Addio sogni di gloria,1955,
6286,Addio ultimo uomo,1978,5.9
6287,Addio Venezia,1969,
6288,Addio Verolino,1994,
6289,Addio yia panta,1967,
6290,Addio zio Tom,1971,5.4
6291,Addio zoe,1960,
6292,"Addio, Alexandra",1969,
6293,"Addio, amore!",1943,
6294,"Addio, figlio mio!",1953,
6295,"Addio, fratello crudele",1971,4.8
6296,"Addio, giovinezza!",1940,
6297,"Addio, mamma!",1967,
6298,"Addio, mia bella Napoli!",1946,
6299,"Addio, mia bella signora!",1954,
6300,"Addio, piccola mia",1979,
6301,Addition and Subtraction,1946,
6302,"Addition, L'",1984,6.2
6303,"Addo, koning der dieren",2002,
6304,Address Unknown,1944,6
6305,Address Unknown,1997,4.8
6306,Adebar,1957,
6307,Adekaroi erotevmenoi,1958,
6308,Adel auf Amerikanisch,1985,
6309,Adel van het hout,1954,
6310,Adel verpflichtet zu nichts,1985,
6311,Adela,1985,9.2
6312,Adela,1987,2.8
6313,Adela,2000,6.4
6314,Adelaide,1992,
6315,"Adelantados, Los",1969,
6316,Adelbert,1977,4.4
6317,Adele,1919,
6318,Adele Spitzeder,1972,
6319,"Adelfi mou thelei ksilo, I",1966,
6320,Adelfi mou... agapi mou,1986,
6321,"Adelfia mou alites, poulia",1971,
6322,"Adelfia mou orkistikan ekdikisi, Ta",1970,
6323,"Adelfia mou, T'",1966,
6324,Adelfos Anna,1963,
6325,"Adelfos mou kai Ego, O",1998,6
6326,"Adelfos mou o lordos, O",1966,
6327,"Adelfos mou o trohonomos, O",1963,
6328,Adelgace,1986,
6329,Adelheid,1969,6.3
6330,"Adelita, La",1938,
6331,Adelmo,1988,
6332,Adem ile Havva,1967,
6333,Ademloos,1982,6.1
6334,Adenthottam,2002,
6335,"Adentro, El",1971,
6336,"Adeptes, Les",1981,
6337,Aderla,1981,
6338,Aderyn Papur... and Pigs Might Fly,1984,
6339,Adespotos kavalaris,1988,
6340,Adeul 3 hyeonje,1974,
6341,Adeul dal chaja cheonligil,1972,
6342,Adeul nala,1991,
6343,Adeulgwa yeonin,1992,
6344,Adeului shimpan,1960,
6345,Adeus Princesa,1994,6.9
6346,"Adeus, At ao Meu Regresso",1974,
6347,"Adeus, Pai",1996,5.9
6348,"Adeus, Rodelas",1988,
6349,Adexios erastis,1984,
6350,Adha,1977,
6351,Adha Din Adhi Raat,1977,
6352,Adham el charkawi,1964,
6353,Adhar,1945,
6354,Adharam,1992,
6355,Adharm,1992,
6356,Adharmam,1994,
6357,Adharvam,1989,
6358,Adheena,2002,
6359,Adhikar,1938,
6360,Adhikar,1939,
6361,Adhikar,1954,
6362,Adhikar (1971/I),1971,
6363,Adhikar (1971/II),1971,
6364,Adhikar,1986,
6365,Adhikaram,1980,
6366,Adhikari,1986,
6367,Adhipan,1989,
6368,Adhipathi,1990,
6369,Adhipathyam,1983,
6370,Adhiradippadai,1994,
6371,Adhithy,1975,
6372,Adholoekam,1988,
6373,Adhurada,1940,
6374,Adhuri Kahani,1939,
6375,Adhyathe Anuragam,1983,
6376,Adhyayam Onnu Muthal,1985,
6377,Adhmar Lampiot,1932,
6378,Adhmar ou le jouet de la fatalit,1951,3.7
6379,Adi Parasakthi,1971,
6380,Adi Shankaracharya,1983,8.3
6381,Adi Vasfiye,1985,7.1
6382,Adieu,2003,8
6383,Adieu - destinacija beskraj,2002,
6384,"Adieu - Zone interdite, L'",2003,
6385,"Adieu au pirate, L'",2003,
6386,Adieu Babylone,2001,5
6387,Adieu bipde,1987,
6388,Adieu blaireau,1985,6
6389,Adieu Bonaparte,1985,6.3
6390,Adieu Cayenne,1993,
6391,Adieu Christine,1989,
6392,Adieu chrie,1946,
6393,Adieu Don Juan,1989,
6394,Adieu Filippi,1968,
6395,Adieu foulards,1983,
6397,Adieu l'ami,1968,5.9
6398,Adieu la vie,1986,
6399,Adieu les beaux jours,1933,
6400,Adieu les copains,1930,
6401,Adieu les roses,1994,
6402,Adieu Lonard,1943,5
6403,Adieu Mascotte,1929,
6404,Adieu monde ou l'histoire de Pierre et Claire,1998,
6405,"Adieu nu, L'",1977,
6406,Adieu Paris,1952,
6407,Adieu pays,2003,6.4
6408,Adieu Philippine,1963,7.6
6409,Adieu Richard,1967,
6410,Adieu Vienne,1939,
6411,Adieu voyages lents,1978,
6412,"Adieu, Galaxy Express 999",1997,5.1
6413,"Adieu, Lebewohl, Goodbye",1961,
6414,"Adieu, mon ami",1996,
6415,"Adieu, plancher des vaches!",1999,6.8
6416,"Adieu, poulet",1975,7.2
6417,Adik manja,1980,8.8
6418,Adiki katara,1967,
6419,Adikia,1966,
6420,Adikimeni,1964,
6421,Adikku,1956,
6422,Adikkurippu,1989,
6423,Adim ikmis sarhosa,1965,
6424,Adima Changala,1981,
6425,Adimagal,1969,
6426,Adimai Penn,1969,
6427,Adimakachavadam,1978,
6428,Adimakal Udamakal,1987,
6429,Adina,2005,
6430,Adina Megha,1970,
6431,Adinamies,1969,
6432,Adini anmayacagim,1971,
6433,Adio,1998,
6434,Adio Kerida,2002,
6435,Adio mare,1966,
6436,"Adio, draga Nela!",1972,
6437,"Adio, Rio",1989,8.8
6438,Adiong Valderama,1986,
6439,Adios cuado!,1966,
6440,Adios David,1979,
6441,Adios mi chaparrita,1943,
6442,Adios!,1997,
6443,"Adios, amor...",1971,
6444,"Adios, Antoinette",1982,
6445,"Adios, muchachos",1978,
6446,"Adios, New York, adios",1973,
6447,Adipapam,1979,
6448,Adis,1996,
6449,Adisaya Manithan,1990,
6450,Adisaya Piravi,1990,
6451,Adisaya Thirudan,1959,
6452,"Adistaktoi, Oi",1965,
6453,Adithan Kanavu,1948,
6454,Aditya 369,1991,
6455,Adiv's Story,1998,
6456,Adivaram,1997,
6457,Adivasiyon Ka Jeevan Srot,1955,
6458,Adiverukal,1986,
6459,Adiyozhukkukal,1984,
6460,"Adis a Steve McQueen, Un",1981,
6461,Adis Alicia,1977,
6462,Adis amigo,1975,4
6463,Adis Amrica do Sul,1982,
6464,Adis Argentina,1930,
6465,Adis Buenos Aires,1938,
6466,Adis Cjamango,1970,
6467,Adis comandante Che,1997,
6468,Adis con el corazn,2000,6.6
6469,Adis cordera,1969,
6470,Adis de un artista,1911,
6471,Adis gringo,1965,4.3
6472,Adis indio,1985,
6473,Adis juventud,1943,
6474,"Adis Lagunilla, adis",1984,
6475,Adis mam,1997,2.2
6476,Adis Miami,1984,8
6477,Adis muchachos,1954,
6478,Adis Naboelk,1995,
6479,Adis Nicanor,1937,
6480,Adis pampa ma,1946,
6481,Adis pequea,1986,4.5
6482,Adis problemas,1955,
6483,Adis querida luna,2002,
6484,Adis reino animal,1979,
6485,Adis Sui Generis,1976,6.1
6486,"Adis Toby, adis",1995,
6487,"Adis, abuelo",1996,
6488,"Adis, adis idolo mio",1985,
6489,"Adis, Alejandra, Andrea",1973,
6490,"Adis, cigea, adis",1971,4.3
6491,"Adis, Eva, te quiero",1999,
6492,"Adis, Mariquita linda",1944,
6493,"Adis, Mim Pompn",1961,5.8
6494,"Adis, Ninn",1960,
6495,"Adis, Pablo Ruiz",1970,
6496,"Adis, querida mam",1980,
6497,"Adis, Roberto",1985,4.6
6498,"Adis, Rosita (Vieja farsa andaluza)",1956,
6499,"Adis, Sabata",1971,4.6
6500,"Adis, tiburn",1996,
6501,Adj kirly katont,1982,
6502,Adja Tio:  cause de l'hritage,1981,
6503,"Adjuster, The",1991,6.8
6504,Adjusting His Claim,1916,
6505,Adjusting to Amputation,1981,
6506,Adjustment and Work,1986,
6507,Adjustments,2001,
6508,Adjustments,2002,
6509,"Adjutant des Zaren, Der",1929,
6510,Adjutant seiner Hoheit,1933,
6511,"Adjutant, Der",1972,
6512,Adj solidaritet,1985,4.1
6513,Adl-e-Jehangir,1930,
6514,Adl-e-Jehangir,1934,
6515,Adl-E-Jehangir,1955,
6516,Adler Shoots: The Reality Behind the Legend,1990,
6517,"Adler vom Velsatal, Der",1956,
6518,Adli el samaa,1948,
6519,Adlibitum,1994,
6520,ADM: DOP (Anthony Dod Mantle - Director of Photography),2003,
6521,Admi,1939,
6522,"Administrateurs, Les",1961,
6523,Administrao Militar e Engenharia em Campanha,1950,
6524,"Admirable Crichton, The",1918,
6525,"Admirable Crichton, The",1950,
6526,"Admirable Crichton, The",1957,6.2
6527,"Admirable Crichton, The",1969,
6528,Admiral,1969,
6529,Admiral Cervera and Officers of the Spanish Fleet Leaving the 'St. Louis',1898,
6530,Admiral Cigarette,1897,4.1
6531,Admiral Dewey,1899,
6532,Admiral Dewey and Mayor Van Wyck Going Down Riverside Drive,1899,
6533,"Admiral Dewey at State House, Boston",1899,
6534,Admiral Dewey Landing at Gibraltar,1899,3.8
6535,Admiral Dewey Leading Land Parade,1899,4
6536,"Admiral Dewey Leading Land Parade, No. 2",1899,3.8
6537,Admiral Dewey on the Olympia,1899,
6539,Admiral Dewey Receiving His Mail,1899,
6540,Admiral Dewey Receiving the Washington and New York Committees,1899,3.7
6541,Admiral Dewey Taking Leave of Washington Committee on the U.S. Cruiser 'Olympia',1899,3.7
6542,"Admiral Dewey's Dog, 'Bob'",1899,
6543,Admiral Dewey's First Step on American Shore,1899,
6544,Admiral Dewey's Flagship Olympia in Action at Manila,1899,
6545,"Admiral McNair, U.S.N.",1898,
6546,Admiral Nakhimov,1946,8.6
6547,Admiral Sampson on Board the Flagship,1898,
6548,Admiral Ushakov,1953,5.3
6549,"Admiral Was a Lady, The",1950,5
6550,"Admiral's Secret, The",1932,
6551,"Admiral, The",1980,
6552,Admirals All,1935,
6553,Admirational,2003,
6554,Admission -- Two Pins,1914,
6555,Admission Free,1932,6.3
6556,Admissions,2004,
6557,Admit One,1999,5.4
6558,"Admittance, The",1968,
6559,Adolescence,1966,
6561,Adolescencia,1942,
6562,Adolescencia,1983,
6563,Adolescense and Learning Disabilities,1974,
6564,"Adolescent, The",1967,
